"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.05939 0.0721 0.0721
0.05949 0.0733 0.0733
0.05959 0.0721 0.0721
0.05969 0.0733 0.0733
0.05979 0.0733 0.0733
0.05989 0.0727 0.0727
0.05999 0.0721 0.0721
0.06009 0.0733 0.0733
0.06019 0.0721 0.0721
0.06029 0.0721 0.0721
0.06039 0.0733 0.0733
0.06049 0.0733 0.0733
0.06059 0.0733 0.0733
0.06069 0.0721 0.0721
0.06079 0.0721 0.0721
0.06089 0.0721 0.0721
0.06099 0.0745 0.0745
0.06109 0.0721 0.0721
0.06119 0.0721 0.0721
0.06129 0.0739 0.0739
0.06139 0.0721 0.0721
0.06149 0.0721 0.0721
0.06159 0.0745 0.0745
0.06169 0.0733 0.0733
0.06179 0.0721 0.0721
0.06189 0.0721 0.0721
0.06199 0.0668 0.0668
0.06209 0.0674 0.0674
0.06219 0.0680 0.0680
0.06229 0.0662 0.0662
0.06239 0.0668 0.0668
0.06249 0.0674 0.0674
0.06259 0.0668 0.0668
0.06269 0.0680 0.0680
0.06279 0.0662 0.0662
0.06289 0.0680 0.0680
0.06299 0.0668 0.0668
0.06309 0.0733 0.0733
0.06319 0.0715 0.0715
0.06329 0.0739 0.0739
0.06339 0.0715 0.0715
0.06349 0.0763 0.0763
0.06359 0.0751 0.0751
0.06369 0.0751 0.0751
0.06379 0.0751 0.0751
0.06389 0.0745 0.0745
0.06399 0.0763 0.0763
0.06409 0.0751 0.0751
0.06419 0.0763 0.0763
0.06429 0.0745 0.0745
0.06439 0.0751 0.0751
0.06449 0.0733 0.0733
0.06459 0.0805 0.0805
0.06469 0.0805 0.0805
0.06479 0.0781 0.0781
0.06489 0.0709 0.0709
0.06499 0.0757 0.0757
0.06509 0.0781 0.0781
0.06519 0.0775 0.0775
0.06529 0.0793 0.0793
0.06539 0.0817 0.0817
0.06549 0.0793 0.0793
0.06559 0.0817 0.0817
0.06569 0.0799 0.0799
0.06579 0.0817 0.0817
0.06589 0.0817 0.0817
0.06599 0.0811 0.0811
0.06609 0.0805 0.0805
0.06619 0.0817 0.0817
0.06629 0.0817 0.0817
0.06639 0.0793 0.0793
0.06649 0.0811 0.0811
0.06659 0.0805 0.0805
0.06669 0.0805 0.0805
0.06679 0.0817 0.0817
0.06689 0.0817 0.0817
0.06699 0.0811 0.0811
0.06709 0.0793 0.0793
0.06719 0.0817 0.0817
0.06729 0.0817 0.0817
0.06739 0.0793 0.0793
0.06749 0.0817 0.0817
0.06759 0.0793 0.0793
0.06769 0.0805 0.0805
0.06779 0.0811 0.0811
0.06789 0.0805 0.0805
0.06799 0.0805 0.0805
0.06809 0.0793 0.0793
0.06819 0.0817 0.0817
0.06829 0.0805 0.0805
0.06839 0.0793 0.0793
0.06849 0.0793 0.0793
0.06859 0.0805 0.0805
0.06869 0.0793 0.0793
0.06879 0.0817 0.0817
0.06889 0.0847 0.0847
0.06899 0.0823 0.0823
0.06909 0.0805 0.0805
0.06919 0.0775 0.0775
